"Source","Target","Weight"
"457","2654","1"
"457","2687","1"
"457","2689","1"
"457","2693","1"
"457","2696","1"
"457","2708","1"
"457","2727","1"
"457","2746","1"
"457","2763","1"
"457","2764","1"
"457","2765","1"
"457","2768","1"
"457","2774","1"
"457","2775","1"
"457","2785","1"
"457","2811","1"
"457","2818","1"
"457","2822","1"
"457","2831","1"
"457","2843","1"
"457","2851","1"
"457","2859","1"
"457","2871","1"
"457","2877","1"
"457","2923","1"
"457","2932","1"
"457","2958","1"
"457","2973","1"
"457","2996","1"
"457","2999","1"
"457","3014","1"
"457","3026","1"
"457","3034","1"
"457","3059","1"
"457","3084","1"
"457","3089","1"
"457","3106","1"
"457","3117","1"
"457","3125","1"
"457","3136","1"
"457","3144","1"
"457","3192","1"
"457","3253","1"
"457","3274","1"
"457","3276","1"
"457","3291","1"
"457","3321","1"
"457","3324","1"
"457","3334","1"
"457","3352","1"
"457","3371","1"
"457","3376","1"
"457","3394","1"
"457","3404","1"
"457","3408","1"
"457","3409","1"
"457","3439","1"
"457","3443","1"
"457","3447","1"
"457","3454","1"
"457","3456","1"
"457","3459","1"
"457","3463","1"
"457","3464","1"
"457","3479","1"
"457","3483","1"
"457","3498","1"
"457","3529","1"
"457","3537","1"
"457","3557","1"
"457","3562","1"
"457","3568","1"
"457","3586","1"
"457","3614","1"
"457","3615","1"
"457","3634","1"
"457","3643","1"
"457","3646","1"
"457","3661","1"
"457","3691","1"
"457","3724","1"
"457","3726","1"
"457","3755","1"
"457","3769","1"
"457","3796","1"
"457","3803","1"
"457","3807","1"
"457","3812","1"
"457","3843","1"
"457","3847","1"
"457","3849","1"
"457","3854","1"
"457","3871","1"
"457","3887","1"
"457","3897","1"
"457","3911","1"
"457","3919","1"
"457","3922","1"
"457","3956","1"
"457","3958","1"
"457","3962","1"
"457","3976","1"
"457","4011","1"
"457","4013","1"
"457","4037","1"
"457","4041","1"
"457","4044","1"
"457","4065","1"
"457","4098","1"
"457","4099","1"
"457","4124","1"
"457","4173","1"
"457","4191","1"
"457","4231","1"
"457","4233","1"
"457","4247","1"
"457","4256","1"
"457","4263","1"
"457","4269","1"
"457","4297","1"
"457","4315","1"
"457","4335","1"
"457","4361","1"
"457","4401","1"
"457","4412","1"
"457","4441","1"
"457","4448","1"
"457","4482","1"
"457","4483","1"
"457","4488","1"
"457","4507","1"
"457","4527","1"
"457","4534","1"
"457","4536","1"
"457","4547","1"
"457","4574","1"
"457","4587","1"
"457","4613","1"
"457","4621","1"
"457","4653","1"
"457","4666","1"
"457","4687","1"
"457","4689","1"
"457","4709","1"
"457","4712","1"
"457","4713","1"
"457","4715","1"
"457","4717","1"
"457","4735","1"
"457","4748","1"
"457","4764","1"
"457","4781","1"
"457","4791","1"
"457","4792","1"
"457","4795","1"
"457","4797","1"
"457","4798","1"
"457","4811","1"
"457","4814","1"
"457","4824","1"
"457","4827","1"
"457","4828","1"
"457","4831","1"
"457","4846","1"
"457","4875","1"
"457","4879","1"
"457","4899","1"
"457","4929","1"
"457","4944","1"
"457","4953","1"
"457","4964","1"
"457","4986","1"
"457","4994","1"
"457","4999","1"
"457","5002","1"
"457","5012","1"
"457","5022","1"
"457","5037","1"
"457","5045","1"
"457","5055","1"
"457","5058","1"
"457","5061","1"
"457","5072","1"
"457","5092","1"
"457","5121","1"
"457","5148","1"
"457","5178","1"
"457","5179","1"
"457","5188","1"
"457","5189","1"
"457","5199","1"
"457","5204","1"
"457","5222","1"
"457","5226","1"
"457","5233","1"
"457","5239","1"
"457","5245","1"
"457","5246","1"
"457","5254","1"
"457","5262","1"
"457","5273","1"
"457","5285","1"
"457","5288","1"
"457","5289","1"
"457","5295","1"
"457","5305","1"
"457","5321","1"
"457","5335","1"
"457","5378","1"
"457","5404","1"
"457","5412","1"
"457","5437","1"
"457","5439","1"
"457","5449","1"
"457","5452","1"
"457","5454","1"
"457","5459","1"
"457","5463","1"
"457","5479","1"
"457","5482","1"
"457","5484","1"
"457","5506","1"
"457","5513","1"
"457","5524","1"
"457","5529","1"
"457","5543","1"
"457","5545","1"
"457","5559","1"
"457","5563","1"
"457","5584","1"
"457","5596","1"
"457","5614","1"
"457","5623","1"
"457","5626","1"
"457","5631","1"
"457","5637","1"
"457","5638","1"
"457","5639","1"
"457","5651","1"
"457","5663","1"
"457","5683","1"
"457","5684","1"
"457","5693","1"
"457","5697","1"
"457","5705","1"
"457","5714","1"
"457","5721","1"
"457","5732","1"
"457","5737","1"
"457","5738","1"
"457","5739","1"
"457","5743","1"
"457","5753","1"
"457","5757","1"
"457","5775","1"
"457","5776","1"
"457","5792","1"
"457","5798","1"
"457","5799","1"
"457","5801","1"
"457","5802","1"
"457","5804","1"
"457","5806","1"
"457","5809","1"
"457","5811","1"
"457","5812","1"
"457","5814","1"
"457","5817","1"
"457","5818","1"
"457","5822","1"
"457","5827","1"
"457","5829","1"
"457","5832","1"
"457","5844","1"
"457","5871","1"
"457","5872","1"
"457","5886","1"
"457","5891","1"
"457","5897","1"
"457","5902","1"
"457","5928","1"
"457","5931","1"
"457","5932","1"
"457","5933","1"
"457","5969","1"
"457","5973","1"
"457","5991","1"
"457","5994","1"
"457","5998","1"
"457","6001","1"
"457","6004","1"
"457","6006","1"
"457","6009","1"
"457","6021","1"
"457","6032","1"
"457","6044","1"
"457","6094","1"
"457","6097","1"
"457","6106","1"
"457","6124","1"
"457","6149","1"
"457","6156","1"
"457","6161","1"
"457","6166","1"
"457","6218","1"
"457","6221","1"
"457","6227","1"
"457","6229","1"
"457","6243","1"
"457","6261","1"
"457","6272","1"
"457","6296","1"
"457","6299","1"
"457","6302","1"
"457","6305","1"
"457","6306","1"
"457","6323","1"
"457","6327","1"
"457","6328","1"
"457","6334","1"
"457","6337","1"
"457","6347","1"
"457","6376","1"
"457","6388","1"
"457","6407","1"
"457","6409","1"
"457","6417","1"
"457","6422","1"
"457","6432","1"
"457","6437","1"
"457","6441","1"
"457","6442","1"
"457","6447","1"
"457","6458","1"
"457","6464","1"
"457","6472","1"
"457","6474","1"
"457","6481","1"
"457","6491","1"
"457","6496","1"
"457","6498","1"
"457","6503","1"
"457","6505","1"
"457","6528","1"
"457","6529","1"
"457","6552","1"
"457","6554","1"
"457","6571","1"
"457","6576","1"
"457","6589","1"
"457","6594","1"
"457","6595","1"
"457","6606","1"
"457","6613","1"
"457","6632","1"
"457","6634","1"
"457","6663","1"
"457","6665","1"
"457","6668","1"
"457","6682","1"
"457","6685","1"
"457","6686","1"
"457","6699","1"
"457","6715","1"
"457","6725","1"
"457","6739","1"
"457","6774","1"
"457","6783","1"
"457","6784","1"
"457","6788","1"
"457","6803","1"
"457","6832","1"
"457","6869","1"
"457","6873","1"
"457","6875","1"
"457","6897","1"
"457","6901","1"
"457","6907","1"
"457","6913","1"
"457","7021","1"
"457","7034","1"
"457","7073","1"
"457","7074","1"
"457","7092","1"
"457","7094","1"
"457","7237","1"
"457","7238","1"
"457","7279","1"
"457","7341","1"
"457","7351","1"
"457","7381","1"
"457","7389","1"
"457","7414","1"
"457","7478","1"
"457","7491","1"
"457","7529","1"
"457","7544","1"
"457","7553","1"
"457","7561","1"
"457","7587","1"
"457","7624","1"
"457","7649","1"
"457","7662","1"
"457","7757","1"
"457","7791","1"
"457","7833","1"
"457","7835","1"
"457","7924","1"
"457","7946","1"
"457","7957","1"
"457","7961","1"
"457","7965","1"
"457","7979","1"
"457","8037","1"
"457","8044","1"
"457","8051","1"
"457","8121","1"
"457","8134","1"
"457","8141","1"
"457","8174","1"
"457","8198","1"
"457","8209","1"
"457","8212","1"
"457","8219","1"
"457","8224","1"
"457","8226","1"
"457","8249","1"
"457","8291","1"
"457","8292","1"
"457","8293","1"
"457","8295","1"
"467","1151","1"
"495","4037","1"
"499","789","1"
"521","3352","1"
"545","762","1"
"546","762","1"
"546","1151","1"
"546","1166","1"
"546","3352","1"
"546","4037","1"
"546","5524","1"
"553","6","1"
"553","2871","1"
"556","6","1"
"556","3352","1"
"582","762","1"
"582","2871","1"
"583","737","1"
"583","762","1"
"583","789","1"
"600","11","1"
"600","762","1"
"600","1374","1"
"600","1549","1"
"600","2328","1"
"600","2871","1"
"600","3352","1"
"600","4037","1"
"600","5524","1"
"601","6","1"
"604","6","1"
"614","6","1"
"618","6","1"
"626","6","1"
"633","6","1"
"633","789","1"
"634","737","1"
"634","2328","1"
"634","2485","1"
"634","2565","1"
"634","2871","1"
"634","3456","1"
"634","4037","1"
"634","5524","1"
"635","6","1"
"635","1166","1"
"635","2328","1"
"637","762","1"
"637","789","1"
"637","2565","1"
"637","4037","1"
"643","6","1"
"643","1151","1"
"643","4037","1"
"644","762","1"
"646","762","1"
"647","6","1"
"649","6","1"
"649","789","1"
"650","762","1"
"663","6","1"
"663","737","1"
"663","762","1"
"663","789","1"
"663","1166","1"
"663","1374","1"
"663","2485","1"
"663","3456","1"
"664","1374","1"
"667","4037","1"
"686","5524","1"
"689","789","1"
"690","3456","1"
"695","6","1"
"695","737","1"
"695","762","1"
"695","789","1"
"695","1151","1"
"695","1166","1"
"695","1374","1"
"695","2328","1"
"695","3352","1"
"697","6","1"
"697","789","1"
"697","3456","1"
"697","4037","1"
"704","762","1"
"704","789","1"
"704","1166","1"
"706","6","1"
"706","789","1"
"706","1374","1"
"707","762","1"
"708","789","1"
"710","11","1"
"710","762","1"
"710","789","1"
"710","3456","1"
"722","737","1"
"722","762","1"
"722","789","1"
"722","1166","1"
"722","1374","1"
"722","2565","1"
"722","4037","1"
"725","789","1"
"727","737","1"
"728","6","1"
"730","6","1"
"733","1151","1"
"737","6","1"
"737","58","1"
"737","67","1"
"737","84","1"
"737","244","1"
"737","246","1"
"737","262","1"
"737","294","1"
"737","521","1"
"737","576","1"
"737","595","1"
"737","617","1"
"737","628","1"
"737","632","1"
"737","656","1"
"737","659","1"
"737","672","1"
"737","677","1"
"737","678","1"
"737","693","1"
"737","739","1"
"737","745","1"
"737","762","1"
"737","773","1"
"737","938","1"
"737","1403","1"
"737","1493","1"
"737","1823","1"
"737","1865","1"
"737","1982","1"
"737","2381","1"
"737","2433","1"
"737","2565","1"
"737","2851","1"
"737","3084","1"
"737","3092","1"
"737","3106","1"
"737","3238","1"
"737","3284","1"
"737","3452","1"
"737","3458","1"
"737","3459","1"
"737","3568","1"
"737","3631","1"
"737","3726","1"
"737","3792","1"
"737","3842","1"
"737","3919","1"
"737","4037","1"
"737","4044","1"
"737","4065","1"
"737","4071","1"
"737","4298","1"
"737","4335","1"
"737","4401","1"
"737","4432","1"
"737","4441","1"
"737","4632","1"
"737","4712","1"
"737","4713","1"
"737","4791","1"
"737","4875","1"
"737","4953","1"
"737","4983","1"
"737","5002","1"
"737","5012","1"
"737","5028","1"
"737","5037","1"
"737","5064","1"
"737","5096","1"
"737","5132","1"
"737","5144","1"
"737","5148","1"
"737","5179","1"
"737","5188","1"
"737","5199","1"
"737","5233","1"
"737","5239","1"
"737","5246","1"
"737","5254","1"
"737","5273","1"
"737","5288","1"
"737","5295","1"
"737","5321","1"
"737","5341","1"
"737","5384","1"
"737","5404","1"
"737","5412","1"
"737","5466","1"
"737","5529","1"
"737","5543","1"
"737","5563","1"
"737","5582","1"
"737","5605","1"
"737","5697","1"
"737","5738","1"
"737","5772","1"
"737","5802","1"
"737","5807","1"
"737","5814","1"
"737","5822","1"
"737","5824","1"
"737","5827","1"
"737","5887","1"
"737","5902","1"
"737","5922","1"
"737","6001","1"
"737","6004","1"
"737","6032","1"
"737","6044","1"
"737","6047","1"
"737","6097","1"
"737","6123","1"
"737","6156","1"
"737","6221","1"
"737","6227","1"
"737","6299","1"
"737","6305","1"
"737","6323","1"
"737","6388","1"
"737","6414","1"
"737","6417","1"
"737","6421","1"
"737","6422","1"
"737","6442","1"
"737","6447","1"
"737","6496","1"
"737","6523","1"
"737","6566","1"
"737","6567","1"
"737","6576","1"
"737","6595","1"
"737","6596","1"
"737","6599","1"
"737","6613","1"
"737","6618","1"
"737","6624","1"
"737","6628","1"
"737","6634","1"
"737","6663","1"
"737","6665","1"
"737","6725","1"
"737","6736","1"
"737","6739","1"
"737","6759","1"
"737","6765","1"
"737","6772","1"
"737","6784","1"
"737","6789","1"
"737","6803","1"
"737","6805","1"
"737","6832","1"
"737","6855","1"
"737","6875","1"
"737","6897","1"
"737","6913","1"
"737","6917","1"
"737","6924","1"
"737","6933","1"
"737","6934","1"
"737","6945","1"
"737","6946","1"
"737","6948","1"
"737","6953","1"
"737","6976","1"
"737","6979","1"
"737","6993","1"
"737","6994","1"
"737","7012","1"
"737","7047","1"
"737","7063","1"
"737","7094","1"
"737","7115","1"
"737","7116","1"
"737","7162","1"
"737","7185","1"
"737","7186","1"
"737","7225","1"
"737","7233","1"
"737","7279","1"
"737","7295","1"
"737","7323","1"
"737","7341","1"
"737","7351","1"
"737","7373","1"
"737","7386","1"
"737","7391","1"
"737","7397","1"
"737","7422","1"
"737","7442","1"
"737","7449","1"
"737","7493","1"
"737","7517","1"
"737","7544","1"
"737","7553","1"
"737","7567","1"
"737","7574","1"
"737","7588","1"
"737","7593","1"
"737","7618","1"
"737","7632","1"
"737","7647","1"
"737","7649","1"
"737","7651","1"
"737","7658","1"
"737","7666","1"
"737","7669","1"
"737","7673","1"
"737","7675","1"
"737","7694","1"
"737","7699","1"
"737","7778","1"
"737","7799","1"
"737","7803","1"
"737","7819","1"
"737","7839","1"
"737","7874","1"
"737","7921","1"
"737","7924","1"
"737","7927","1"
"737","7961","1"
"737","7965","1"
"737","8051","1"
"737","8134","1"
"737","8141","1"
"737","8163","1"
"737","8168","1"
"737","8192","1"
"737","8198","1"
"737","8204","1"
"737","8212","1"
"737","8297","1"
"742","762","1"
"742","789","1"
"742","3352","1"
"749","6","1"
"749","789","1"
"749","2328","1"
"749","3352","1"
"749","4037","1"
"759","6","1"
"759","762","1"
"759","789","1"
"760","6","1"
"762","6","1"
"762","15","1"
"762","93","1"
"762","271","1"
"762","279","1"
"762","324","1"
"762","626","1"
"762","644","1"
"762","659","1"
"762","663","1"
"762","691","1"
"762","697","1"
"762","704","1"
"762","762","1"
"762","789","1"
"762","838","1"
"762","881","1"
"762","895","1"
"762","896","1"
"762","966","1"
"762","979","1"
"762","993","1"
"762","1012","1"
"762","1026","1"
"762","1029","1"
"762","1053","1"
"762","1123","1"
"762","1186","1"
"762","1191","1"
"762","1211","1"
"762","1222","1"
"762","1453","1"
"762","1476","1"
"762","1569","1"
"762","1697","1"
"762","1861","1"
"762","1864","1"
"762","2066","1"
"762","2508","1"
"762","2651","1"
"762","3976","1"
"762","4875","1"
"762","5148","1"
"762","5162","1"
"762","5902","1"
"762","7378","1"
"762","7587","1"
"762","7632","1"
"762","7699","1"
"762","7809","1"
"763","2871","1"
"763","3352","1"
"764","6","1"
"764","762","1"
"764","2328","1"
"766","3","1"
"766","6","1"
"766","11","1"
"766","15","1"
"766","27","1"
"766","29","1"
"766","32","1"
"766","35","1"
"766","44","1"
"766","45","1"
"766","46","1"
"766","51","1"
"766","52","1"
"766","58","1"
"766","66","1"
"766","72","1"
"766","74","1"
"766","86","1"
"766","96","1"
"766","125","1"
"766","131","1"
"766","136","1"
"766","155","2"
"766","168","1"
"766","199","1"
"766","204","1"
"766","212","1"
"766","224","1"
"766","229","1"
"766","241","1"
"766","244","1"
"766","251","1"
"766","255","1"
"766","256","1"
"766","266","1"
"766","271","1"
"766","276","1"
"766","279","1"
"766","283","1"
"766","285","1"
"766","294","1"
"766","301","1"
"766","305","1"
"766","314","1"
"766","315","1"
"766","331","1"
"766","332","2"
"766","346","2"
"766","358","1"
"766","372","1"
"766","383","1"
"766","391","1"
"766","403","1"
"766","404","1"
"766","411","1"
"766","417","1"
"766","429","1"
"766","431","1"
"766","448","1"
"766","451","1"
"766","453","1"
"766","478","1"
"766","482","1"
"766","498","1"
"766","513","1"
"766","514","1"
"766","543","1"
"766","549","1"
"766","565","1"
"766","578","1"
"766","579","2"
"766","595","1"
"766","608","1"
"766","617","1"
"766","633","1"
"766","644","1"
"766","657","1"
"766","659","1"
"766","673","1"
"766","677","1"
"766","679","1"
"766","686","1"
"766","693","1"
"766","698","1"
"766","706","1"
"766","722","1"
"766","728","1"
"766","737","1"
"766","741","1"
"766","745","1"
"766","749","1"
"766","751","1"
"766","762","1"
"766","765","1"
"766","786","1"
"766","789","2"
"766","791","1"
"766","817","1"
"766","825","1"
"766","826","1"
"766","856","1"
"766","857","1"
"766","871","1"
"766","878","1"
"766","908","1"
"766","946","1"
"766","967","1"
"766","968","1"
"766","974","1"
"766","978","1"
"766","1024","1"
"766","1026","1"
"766","1031","1"
"766","1035","1"
"766","1049","1"
"766","1114","1"
"766","1125","1"
"766","1157","1"
"766","1159","1"
"766","1164","1"
"766","1166","1"
"766","1167","1"
"766","1185","1"
"766","1186","1"
"766","1191","1"
"766","1201","1"
"766","1211","1"
"766","1239","1"
"766","1243","1"
"766","1247","1"
"766","1267","1"
"766","1286","1"
"766","1291","1"
"766","1305","1"
"766","1307","1"
"766","1352","1"
"766","1357","1"
"766","1378","1"
"766","1384","1"
"766","1385","1"
"766","1393","1"
"766","1403","1"
"766","1416","1"
"766","1419","1"
"766","1428","1"
"766","1437","1"
"766","1473","1"
"766","1492","1"
"766","1496","1"
"766","1514","1"
"766","1538","1"
"766","1571","1"
"766","1585","1"
"766","1608","1"
"766","1621","1"
"766","1622","1"
"766","1633","1"
"766","1646","1"
"766","1653","1"
"766","1688","1"
"766","1705","1"
"766","1706","1"
"766","1717","1"
"766","1723","1"
"766","1733","1"
"766","1734","1"
"766","1754","1"
"766","1769","1"
"766","1772","1"
"766","1774","1"
"766","1777","1"
"766","1781","1"
"766","1799","1"
"766","1808","1"
"766","1814","1"
"766","1836","1"
"766","1837","1"
"766","1842","1"
"766","1847","1"
"766","1858","1"
"766","1888","1"
"766","1893","1"
"766","1915","1"
"766","1918","1"
"766","1919","1"
"766","1935","1"
"766","1956","1"
"766","1964","1"
"766","1966","1"
"766","1969","1"
"766","1971","1"
"766","1972","1"
"766","1982","1"
"766","1984","1"
"766","1992","1"
"766","2001","1"
"766","2004","1"
"766","2014","1"
"766","2016","1"
"766","2066","1"
"766","2071","1"
"766","2076","1"
"766","2102","1"
"766","2114","1"
"766","2116","1"
"766","2117","1"
"766","2134","1"
"766","2135","1"
"766","2144","1"
"766","2145","1"
"766","2174","1"
"766","2193","1"
"766","2209","1"
"766","2225","1"
"766","2231","1"
"766","2237","1"
"766","2241","1"
"766","2251","1"
"766","2252","1"
"766","2256","1"
"766","2257","1"
"766","2258","1"
"766","2264","1"
"766","2276","1"
"766","2297","1"
"766","2307","1"
"766","2322","1"
"766","2324","1"
"766","2325","1"
"766","2328","1"
"766","2338","1"
"766","2354","1"
"766","2356","1"
"766","2364","1"
"766","2371","1"
"766","2375","1"
"766","2381","1"
"766","2384","1"
"766","2398","1"
"766","2433","1"
"766","2456","1"
"766","2474","1"
"766","2485","1"
"766","2506","1"
"766","2507","1"
"766","2511","1"
"766","2516","1"
"766","2517","1"
"766","2535","1"
"766","2542","1"
"766","2544","1"
"766","2547","1"
"766","2565","1"
"766","2576","1"
"766","2579","1"
"766","2592","1"
"766","2593","1"
"766","2594","1"
"766","2597","1"
"766","2599","1"
"766","2605","1"
"766","2617","1"
"766","2619","1"
"766","2623","1"
"766","2625","1"
"766","2646","1"
"766","2653","1"
"766","2654","1"
"766","2658","1"
"766","2662","1"
"766","2667","1"
"766","2674","1"
"766","2685","1"
"766","2689","1"
"766","2693","1"
"766","2696","1"
"766","2697","1"
"766","2707","1"
"766","2713","1"
"766","2721","1"
"766","2747","1"
"766","2754","1"
"766","2763","1"
"766","2764","1"
"766","2765","1"
"766","2774","1"
"766","2775","1"
"766","2785","1"
"766","2787","1"
"766","2794","1"
"766","2805","1"
"766","2809","1"
"766","2811","1"
"766","2814","1"
"766","2815","1"
"766","2819","1"
"766","2822","1"
"766","2828","1"
"766","2831","1"
"766","2834","1"
"766","2851","1"
"766","2856","1"
"766","2859","1"
"766","2871","1"
"766","2909","1"
"766","2912","1"
"766","2917","1"
"766","2922","1"
"766","2923","1"
"766","2925","1"
"766","2932","1"
"766","2951","1"
"766","2955","1"
"766","2958","1"
"766","2963","1"
"766","2968","1"
"766","2972","1"
"766","2973","1"
"766","2981","1"
"766","2993","1"
"766","2999","1"
"766","3002","1"
"766","3005","1"
"766","3009","1"
"766","3014","1"
"766","3015","1"
"766","3021","1"
"766","3027","1"
"766","3029","1"
"766","3033","1"
"766","3034","1"
