"NodeId","OutDegree","InDegree","TotalActivity"
"6903","1","0","1"
"7114","1","0","1"
"233","1","0","1"
"8020","1","0","1"
"8080","1","0","1"
"8081","1","0","1"
"7118","1","0","1"
"8084","1","0","1"
"8015","0","1","1"
"8014","1","0","1"
"8013","1","0","1"
"6943","1","0","1"
"7123","1","0","1"
"6884","1","0","1"
"7124","1","0","1"
"6881","1","0","1"
"7125","1","0","1"
"6878","1","0","1"
"6877","1","0","1"
"6876","1","0","1"
"8086","1","0","1"
"8011","1","0","1"
"6871","0","1","1"
"8087","1","0","1"
"7111","1","0","1"
"8027","1","0","1"
"6905","1","0","1"
"6908","1","0","1"
"7079","1","0","1"
"8072","1","0","1"
"7082","1","0","1"
"217","1","0","1"
"7084","1","0","1"
"7085","1","0","1"
"6940","1","0","1"
"6936","1","0","1"
"6929","1","0","1"
"6928","1","0","1"
"6927","1","0","1"
"6926","1","0","1"
"8074","1","0","1"
"8040","1","0","1"
"6922","1","0","1"
"6921","1","0","1"
"8075","1","0","1"
"7095","1","0","1"
"7098","1","0","1"
"8035","1","0","1"
"225","1","0","1"
"189","1","0","1"
"7103","1","0","1"
"6910","1","0","1"
"6909","1","0","1"
"6738","1","0","1"
"7221","1","0","1"
"8135","1","0","1"
"6581","1","0","1"
"146","1","0","1"
"7382","1","0","1"
"7911","1","0","1"
"7392","1","0","1"
"6588","1","0","1"
"6587","1","0","1"
"6586","1","0","1"
"8203","1","0","1"
"6585","1","0","1"
"6584","1","0","1"
"6583","1","0","1"
"6582","1","0","1"
"6580","1","0","1"
"8202","1","0","1"
"6579","1","0","1"
"6578","1","0","1"
"7905","1","0","1"
"7403","1","0","1"
"6575","1","0","1"
"6574","1","0","1"
"7404","1","0","1"
"6573","1","0","1"
"8205","1","0","1"
"6572","1","0","1"
"141","1","0","1"
"7416","1","0","1"
"289","1","0","1"
"7377","1","0","1"
"8136","1","0","1"
"8195","1","0","1"
"7923","1","0","1"
"8181","1","0","1"
"7922","1","0","1"
"8182","1","0","1"
"6617","1","0","1"
"8183","1","0","1"
"8184","1","0","1"
"7353","1","0","1"
"8187","1","0","1"
"7920","1","0","1"
"7355","1","0","1"
"8194","1","0","1"
"7360","1","0","1"
"8199","1","0","1"
"8196","1","0","1"
"8197","1","0","1"
"7915","1","0","1"
"7914","1","0","1"
"7363","1","0","1"
"6604","1","0","1"
"7372","1","0","1"
"6603","1","0","1"
"6602","1","0","1"
"6601","1","0","1"
"287","1","0","1"
"7374","1","0","1"
"7419","1","0","1"
"6565","1","0","1"
"7420","1","0","1"
"7461","1","0","1"
"8215","1","0","1"
"6527","1","0","1"
"8216","1","0","1"
"7453","1","0","1"
"7454","1","0","1"
"7456","1","0","1"
"8221","1","0","1"
"7457","1","0","1"
"6521","1","0","1"
"7458","1","0","1"
"6519","1","0","1"
"7459","1","0","1"
"7462","1","0","1"
"8206","1","0","1"
"7878","1","0","1"
"7465","1","0","1"
"6516","1","0","1"
"7466","1","0","1"
"6515","1","0","1"
"6514","1","0","1"
"6513","1","0","1"
"7468","1","0","1"
"7469","1","0","1"
"7470","1","0","1"
"309","1","0","1"
"7472","1","0","1"
"8214","1","0","1"
"7451","1","0","1"
"137","1","0","1"
"6533","1","0","1"
"7894","1","0","1"
"7892","1","0","1"
"7891","1","0","1"
"297","1","0","1"
"7427","1","0","1"
"7889","1","0","1"
"7429","1","0","1"
"7888","1","0","1"
"7887","1","0","1"
"7430","1","0","1"
"7431","1","0","1"
"6547","1","0","1"
"7886","1","0","1"
"6544","1","0","1"
"7445","1","0","1"
"7883","1","0","1"
"6542","1","0","1"
"6541","1","0","1"
"6539","1","0","1"
"7446","1","0","1"
"7447","1","0","1"
"7448","1","0","1"
"8213","1","0","1"
"6535","1","0","1"
"6534","1","0","1"
"7925","1","0","1"
"6623","0","1","1"
"7349","1","0","1"
"8147","1","0","1"
"7268","1","0","1"
"7269","1","0","1"
"8140","1","0","1"
"6705","1","0","1"
"6703","1","0","1"
"7954","1","0","1"
"6701","1","0","1"
"6698","1","0","1"
"8142","1","0","1"
"8144","1","0","1"
"6697","1","0","1"
"7953","1","0","1"
"7950","1","0","1"
"7291","1","0","1"
"7949","1","0","1"
"6690","1","0","1"
"6689","1","0","1"
"160","1","0","1"
"7283","1","0","1"
"8153","1","0","1"
"8155","1","0","1"
"6688","1","0","1"
"7285","1","0","1"
"7286","1","0","1"
"6687","1","0","1"
"7287","1","0","1"
"7267","1","0","1"
"7265","1","0","1"
"8138","1","0","1"
"7255","1","0","1"
"6735","1","0","1"
"7223","1","0","1"
"6732","1","0","1"
"174","1","0","1"
"6731","1","0","1"
"6730","1","0","1"
"7966","1","0","1"
"6729","1","0","1"
"6728","1","0","1"
"6727","1","0","1"
"7960","1","0","1"
"7232","1","0","1"
"7959","1","0","1"
"7234","1","0","1"
"7957","0","1","1"
"7235","1","0","1"
"7956","1","0","1"
"6718","1","0","1"
"7955","1","0","1"
"7240","1","0","1"
"8137","1","0","1"
"264","1","0","1"
"7245","1","0","1"
"7251","1","0","1"
"7252","1","0","1"
"6684","1","0","1"
"7944","1","0","1"
"8180","1","0","1"
"7934","1","0","1"
"6652","1","0","1"
"6651","1","0","1"
"6650","1","0","1"
"7320","1","0","1"
"8172","1","0","1"
"7937","1","0","1"
"7326","1","0","1"
"7935","1","0","1"
"6647","1","0","1"
"8175","0","1","1"
"7016","1","0","1"
"6644","1","0","1"
"7332","1","0","1"
"6679","1","0","1"
"6639","1","0","1"
"7333","1","0","1"
"6638","1","0","1"
"7336","1","0","1"
"7337","1","0","1"
"7342","1","0","1"
"7930","1","0","1"
"6633","1","0","1"
"7345","1","0","1"
"6630","1","0","1"
"8179","1","0","1"
"7347","1","0","1"
"6653","1","0","1"
"6654","1","0","1"
"8170","1","0","1"
"6656","1","0","1"
"6678","1","0","1"
"6677","1","0","1"
"6675","1","0","1"
"6674","1","0","1"
"6673","1","0","1"
"6672","1","0","1"
"159","1","0","1"
"7296","1","0","1"
"7297","0","1","1"
"8158","1","0","1"
"7942","1","0","1"
"8159","1","0","1"
"8161","1","0","1"
"7941","1","0","1"
"7299","1","0","1"
"7300","1","0","1"
"8165","0","1","1"
"8166","1","0","1"
"8167","1","0","1"
"7940","1","0","1"
"6660","1","0","1"
"7939","1","0","1"
"7305","1","0","1"
"7309","1","0","1"
"7310","1","0","1"
"7004","1","0","1"
"4816","1","0","1"
"6254","1","0","1"
"2944","1","0","1"
"2949","1","0","1"
"1206","1","0","1"
"2952","1","0","1"
"2954","1","0","1"
"1205","1","0","1"
"2957","1","0","1"
"2960","1","0","1"
"2961","1","0","1"
"2962","1","0","1"
"1194","1","0","1"
"2970","1","0","1"
"2971","1","0","1"
"2980","1","0","1"
"2982","1","0","1"
"1189","1","0","1"
"2992","1","0","1"
"3003","1","0","1"
"1181","1","0","1"
"3008","1","0","1"
"1180","1","0","1"
"3011","1","0","1"
"2945","1","0","1"
"2938","1","0","1"
"3154","1","0","1"
"1208","1","0","1"
"2879","1","0","1"
"2881","1","0","1"
"2882","1","0","1"
"2884","1","0","1"
"2887","1","0","1"
"2888","1","0","1"
"2890","1","0","1"
"2891","1","0","1"
"2892","1","0","1"
"2893","1","0","1"
"2894","1","0","1"
"2895","1","0","1"
"2896","1","0","1"
"2899","1","0","1"
"1216","1","0","1"
"2916","1","0","1"
"2921","1","0","1"
"1213","1","0","1"
"1209","1","0","1"
"2929","1","0","1"
"2930","1","0","1"
"3012","1","0","1"
"3013","1","0","1"
"1178","1","0","1"
"1177","1","0","1"
"3085","1","0","1"
"1146","1","0","1"
"3091","1","0","1"
"3093","1","0","1"
"3097","1","0","1"
"3102","1","0","1"
"3105","0","1","1"
"3111","1","0","1"
"3112","1","0","1"
"3113","1","0","1"
"3128","1","0","1"
"3131","1","0","1"
"3133","1","0","1"
"3134","1","0","1"
"3135","1","0","1"
"1130","1","0","1"
"3143","1","0","1"
"3146","1","0","1"
"3149","1","0","1"
"3151","1","0","1"
"3152","1","0","1"
"3078","1","0","1"
"3076","1","0","1"
"3074","1","0","1"
"1158","1","0","1"
"1176","1","0","1"
"3019","1","0","1"
"1175","1","0","1"
"1174","1","0","1"
"3022","1","0","1"
"1173","1","0","1"
"1172","1","0","1"
"1171","1","0","1"
"1161","1","0","1"
"3038","1","0","1"
"1148","1","0","1"
"3042","1","0","1"
"3043","1","0","1"
"3048","1","0","1"
"3051","1","0","1"
"3052","1","0","1"
"3054","1","0","1"
"1155","1","0","1"
"3066","1","0","1"
"3071","1","0","1"
"1219","1","0","1"
"2876","1","0","1"
"1223","1","0","1"
"2761","1","0","1"
"2709","1","0","1"
"1275","1","0","1"
"2716","1","0","1"
"2717","1","0","1"
"2718","1","0","1"
"2722","1","0","1"
"2723","1","0","1"
"1274","1","0","1"
"2725","1","0","1"
"1273","1","0","1"
"2729","1","0","1"
"2731","1","0","1"
"2734","1","0","1"
"2739","1","0","1"
"2741","1","0","1"
"1272","1","0","1"
"2748","1","0","1"
"2749","1","0","1"
"2753","1","0","1"
"1269","1","0","1"
"2755","1","0","1"
"1276","1","0","1"
"2705","1","0","1"
"1294","1","0","1"
"1304","1","0","1"
"1317","1","0","1"
"1314","1","0","1"
"1313","1","0","1"
"2656","1","0","1"
"1312","1","0","1"
"2661","1","0","1"
"1309","1","0","1"
"2664","1","0","1"
"2668","1","0","1"
"2671","1","0","1"
"1295","1","0","1"
"2673","1","0","1"
"1303","1","0","1"
"2675","1","0","1"
"2678","0","1","1"
"2679","0","1","1"
"2682","1","0","1"
"2684","1","0","1"
"1302","1","0","1"
"1298","1","0","1"
"2759","1","0","1"
"1268","1","0","1"
"1224","1","0","1"
"1264","1","0","1"
"2826","1","0","1"
"2827","1","0","1"
"1231","1","0","1"
"2835","1","0","1"
"1229","1","0","1"
"2841","1","0","1"
"2846","1","0","1"
"2847","1","0","1"
"2848","1","0","1"
"2849","1","0","1"
"2850","1","0","1"
"1227","1","0","1"
"2853","1","0","1"
"1226","1","0","1"
"2857","1","0","1"
"1225","1","0","1"
"2861","1","0","1"
"2864","1","0","1"
"2868","1","0","1"
"2869","1","0","1"
"2870","1","0","1"
"2824","1","0","1"
"2823","1","0","1"
"1238","1","0","1"
"2779","1","0","1"
"2766","1","0","1"
"2767","1","0","1"
"2769","1","0","1"
"2770","1","0","1"
"2771","1","0","1"
"2772","1","0","1"
"2773","1","0","1"
"1258","1","0","1"
"2776","1","0","1"
"2782","1","0","1"
"2813","1","0","1"
"2783","1","0","1"
"2784","1","0","1"
"1257","1","0","1"
"2786","1","0","1"
"1256","1","0","1"
"1255","1","0","1"
"1254","1","0","1"
"2798","0","1","1"
"2803","1","0","1"
"3153","1","0","1"
"3156","1","0","1"
"2648","1","0","1"
"1025","1","0","1"
"3493","1","0","1"
"3494","1","0","1"
"3497","1","0","1"
"1021","1","0","1"
"3500","1","0","1"
"3504","1","0","1"
"3509","1","0","1"
"3510","1","0","1"
"3511","1","0","1"
"3514","1","0","1"
"1019","1","0","1"
"1017","1","0","1"
"3520","1","0","1"
"1016","1","0","1"
"3524","1","0","1"
"3531","1","0","1"
"3550","1","0","1"
"3551","1","0","1"
"3552","1","0","1"
"3558","1","0","1"
"3565","1","0","1"
"3487","1","0","1"
"3475","1","0","1"
"3158","1","0","1"
"3467","1","0","1"
"3405","1","0","1"
"3407","1","0","1"
"1070","1","0","1"
"3411","1","0","1"
"3412","1","0","1"
"3416","1","0","1"
"3418","1","0","1"
"3423","1","0","1"
"3424","1","0","1"
"3426","1","0","1"
"3427","1","0","1"
"3434","1","0","1"
"3436","1","0","1"
"3437","1","0","1"
"3438","1","0","1"
"3440","1","0","1"
"1060","1","0","1"
"1058","1","0","1"
"1047","1","0","1"
"1045","1","0","1"
"1040","1","0","1"
"3566","1","0","1"
"1002","1","0","1"
"3577","1","0","1"
"3581","1","0","1"
"3649","1","0","1"
"3651","1","0","1"
"3652","1","0","1"
"3654","1","0","1"
"3657","1","0","1"
"3663","1","0","1"
"3668","1","0","1"
"3675","1","0","1"
"3676","1","0","1"
"3684","1","0","1"
"3687","1","0","1"
"3690","1","0","1"
"3693","1","0","1"
"3694","1","0","1"
"3695","1","0","1"
"3696","1","0","1"
"3697","1","0","1"
"3698","1","0","1"
"3702","1","0","1"
"3703","1","0","1"
"3704","1","0","1"
"976","1","0","1"
"980","1","0","1"
"3640","1","0","1"
"3606","1","0","1"
"3582","1","0","1"
"3584","1","0","1"
"1001","1","0","1"
"3590","1","0","1"
"3592","0","1","1"
"3596","1","0","1"
"3599","1","0","1"
"3602","1","0","1"
"3605","1","0","1"
"3613","1","0","1"
"3638","1","0","1"
"992","1","0","1"
"3617","0","1","1"
"3618","1","0","1"
"3619","1","0","1"
"3620","1","0","1"
"3621","1","0","1"
"990","1","0","1"
"3628","1","0","1"
"3632","1","0","1"
"1071","1","0","1"
"1072","1","0","1"
"3401","1","0","1"
"3248","1","0","1"
"3214","1","0","1"
"3215","1","0","1"
"3217","1","0","1"
"3218","1","0","1"
"3219","1","0","1"
"3220","1","0","1"
"3221","1","0","1"
"3222","1","0","1"
"3223","1","0","1"
"3224","1","0","1"
"3226","1","0","1"
"3228","1","0","1"
"3229","1","0","1"
"3230","1","0","1"
"3231","1","0","1"
"3232","1","0","1"
"3234","1","0","1"
"1109","1","0","1"
"3240","1","0","1"
"3241","1","0","1"
"3244","1","0","1"
"3213","1","0","1"
"3212","1","0","1"
"3207","1","0","1"
"3184","1","0","1"
"3163","1","0","1"
"1120","1","0","1"
"3165","1","0","1"
"3166","1","0","1"
"3167","1","0","1"
"1115","1","0","1"
"3169","1","0","1"
"3174","1","0","1"
"3182","1","0","1"
"3186","1","0","1"
"3206","1","0","1"
"3187","1","0","1"
"1112","1","0","1"
"1110","1","0","1"
"3194","1","0","1"
"3195","0","1","1"
"3198","1","0","1"
"3203","1","0","1"
"3204","1","0","1"
"3205","0","1","1"
"3245","0","1","1"
"1108","1","0","1"
"3400","1","0","1"
"1107","1","0","1"
"3335","1","0","1"
"3339","1","0","1"
"3341","1","0","1"
"3342","1","0","1"
"3344","1","0","1"
"1088","1","0","1"
"3353","1","0","1"
"3356","1","0","1"
"3358","1","0","1"
"3359","1","0","1"
"3360","1","0","1"
"3362","1","0","1"
"3363","0","1","1"
"3368","1","0","1"
"3369","1","0","1"
"3370","1","0","1"
"1081","1","0","1"
"3382","1","0","1"
"3385","1","0","1"
"3395","1","0","1"
"3398","1","0","1"
"3332","1","0","1"
"3331","1","0","1"
"3322","1","0","1"
"1101","1","0","1"
"3257","1","0","1"
"3261","1","0","1"
"3263","1","0","1"
"3264","1","0","1"
"3267","1","0","1"
"3273","1","0","1"
"1104","1","0","1"
"3277","1","0","1"
"3281","1","0","1"
"3288","1","0","1"
"3318","1","0","1"
"3294","1","0","1"
"1096","1","0","1"
"3298","1","0","1"
"3299","1","0","1"
"3302","1","0","1"
"3303","1","0","1"
"3311","1","0","1"
"3312","1","0","1"
"3314","1","0","1"
"2649","1","0","1"
"2644","1","0","1"
"3707","1","0","1"
"1938","1","0","1"
"1941","1","0","1"
"1958","1","0","1"
"1959","1","0","1"
"1960","1","0","1"
"1971","0","1","1"
"1528","1","0","1"
"1975","1","0","1"
"1527","1","0","1"
"1978","1","0","1"
"1523","1","0","1"
"1988","1","0","1"
"1989","1","0","1"
"1519","1","0","1"
"1994","1","0","1"
"1996","1","0","1"
"1517","1","0","1"
"2000","1","0","1"
"1516","1","0","1"
"2002","1","0","1"
"1515","1","0","1"
"2005","1","0","1"
"1939","1","0","1"
"1536","1","0","1"
"2147","1","0","1"
"1934","1","0","1"
"1900","1","0","1"
"1902","1","0","1"
"1905","1","0","1"
"1906","1","0","1"
"1907","1","0","1"
"1546","1","0","1"
"1909","1","0","1"
"1911","1","0","1"
"1913","1","0","1"
"1545","1","0","1"
"1916","1","0","1"
"1917","1","0","1"
"1543","1","0","1"
"1541","1","0","1"
"1921","1","0","1"
"1540","1","0","1"
"1926","1","0","1"
"1929","1","0","1"
"1930","1","0","1"
"1932","1","0","1"
"1933","1","0","1"
"2008","1","0","1"
"2013","1","0","1"
"1512","1","0","1"
"2015","1","0","1"
"2070","1","0","1"
"2077","1","0","1"
"2081","1","0","1"
"2082","1","0","1"
"2086","1","0","1"
"2087","1","0","1"
"2089","1","0","1"
"2090","1","0","1"
"2094","1","0","1"
"1494","1","0","1"
"2100","1","0","1"
"1488","1","0","1"
"1481","1","0","1"
"2126","1","0","1"
"2131","1","0","1"
"2132","1","0","1"
"2136","1","0","1"
"2138","1","0","1"
"2143","1","0","1"
"1461","1","0","1"
"1460","1","0","1"
"1509","1","0","1"
"2058","1","0","1"
"2057","1","0","1"
"2027","1","0","1"
"1511","1","0","1"
"2017","1","0","1"
"2019","1","0","1"
"2020","1","0","1"
"2021","1","0","1"
"2023","1","0","1"
"2024","1","0","1"
"2025","1","0","1"
"2026","1","0","1"
"2028","1","0","1"
"2056","1","0","1"
"2030","1","0","1"
"2031","1","0","1"
"2032","1","0","1"
"2034","1","0","1"
"2035","1","0","1"
"2040","1","0","1"
"2045","1","0","1"
"2047","1","0","1"
"2051","1","0","1"
"1897","1","0","1"
"1551","1","0","1"
"1895","1","0","1"
"1609","1","0","1"
"1710","1","0","1"
"1712","1","0","1"
"1713","1","0","1"
"1715","1","0","1"
"1627","1","0","1"
"1721","1","0","1"
"1724","1","0","1"
"1725","1","0","1"
"1728","1","0","1"
"1620","1","0","1"
"1731","1","0","1"
"1617","1","0","1"
"1735","1","0","1"
"1736","1","0","1"
"1739","1","0","1"
"1740","1","0","1"
"1743","1","0","1"
"1616","1","0","1"
"1745","1","0","1"
"1611","1","0","1"
"1753","1","0","1"
"1708","1","0","1"
"1704","1","0","1"
"1703","1","0","1"
"1642","1","0","1"
"1651","1","0","1"
"1655","1","0","1"
"1656","1","0","1"
"1659","1","0","1"
"1660","1","0","1"
"1643","1","0","1"
"1663","1","0","1"
"1665","1","0","1"
"1666","1","0","1"
"1671","1","0","1"
"1634","1","0","1"
"1676","1","0","1"
"1682","1","0","1"
"1685","1","0","1"
"1686","1","0","1"
"1694","1","0","1"
"1695","1","0","1"
"1635","1","0","1"
"1698","1","0","1"
"1699","1","0","1"
"1755","1","0","1"
"1760","1","0","1"
"1894","1","0","1"
"1763","1","0","1"
"1568","1","0","1"
"1844","1","0","1"
"1845","1","0","1"
"1846","1","0","1"
"1561","1","0","1"
"1852","1","0","1"
"1853","1","0","1"
"1856","1","0","1"
"1559","1","0","1"
"1558","1","0","1"
"1860","1","0","1"
"1863","1","0","1"
"1866","1","0","1"
"1870","1","0","1"
"1871","1","0","1"
"1873","1","0","1"
"1881","1","0","1"
"1882","1","0","1"
"1883","1","0","1"
"1889","1","0","1"
"1890","1","0","1"
"1841","1","0","1"
"1839","1","0","1"
"1574","1","0","1"
"1797","1","0","1"
"1602","1","0","1"
"1770","1","0","1"
"1773","1","0","1"
"1775","1","0","1"
"1591","1","0","1"
"1784","1","0","1"
"1785","1","0","1"
"1590","1","0","1"
"1588","1","0","1"
"1804","1","0","1"
"1834","1","0","1"
"1584","1","0","1"
"1806","1","0","1"
"1810","1","0","1"
"1579","1","0","1"
"1578","1","0","1"
"1576","1","0","1"
"1575","1","0","1"
"1825","1","0","1"
"1826","1","0","1"
"2146","1","0","1"
"2148","1","0","1"
"2642","1","0","1"
"2455","1","0","1"
"2459","1","0","1"
"2460","1","0","1"
"2461","1","0","1"
"2463","1","0","1"
"2464","1","0","1"
"2465","1","0","1"
"2466","1","0","1"
"2471","1","0","1"
"1370","1","0","1"
"1369","1","0","1"
"2477","1","0","1"
"2487","1","0","1"
"2489","1","0","1"
"2491","1","0","1"
"2492","1","0","1"
"2494","1","0","1"
"2495","1","0","1"
"2498","1","0","1"
"1366","1","0","1"
"2505","1","0","1"
"1361","1","0","1"
"2457","1","0","1"
"2454","1","0","1"
"2150","1","0","1"
"2453","1","0","1"
"2401","1","0","1"
"2404","1","0","1"
"2405","1","0","1"
"1387","1","0","1"
"2418","1","0","1"
"2419","1","0","1"
"2424","1","0","1"
"2428","1","0","1"
"1379","1","0","1"
"1376","1","0","1"
"2438","1","0","1"
"2439","1","0","1"
"2441","1","0","1"
"2442","1","0","1"
"2443","1","0","1"
"2445","1","0","1"
"2446","1","0","1"
"2447","1","0","1"
"2448","1","0","1"
"2449","1","0","1"
"2450","1","0","1"
"2512","1","0","1"
"2513","1","0","1"
"2514","1","0","1"
"2515","1","0","1"
"1332","1","0","1"
"2603","1","0","1"
"2606","1","0","1"
"2610","1","0","1"
"1327","1","0","1"
"2616","1","0","1"
"1325","1","0","1"
"1324","1","0","1"
"2624","1","0","1"
"2627","1","0","1"
"2628","1","0","1"
"2631","1","0","1"
"2632","1","0","1"
"2633","1","0","1"
"2634","1","0","1"
"2635","1","0","1"
"2636","1","0","1"
"2637","1","0","1"
"2639","1","0","1"
"2640","1","0","1"
"2641","1","0","1"
"1334","1","0","1"
"1337","1","0","1"
"2584","1","0","1"
"2536","1","0","1"
"2519","1","0","1"
"2520","1","0","1"
"2521","1","0","1"
"2522","1","0","1"
"2526","1","0","1"
"2528","1","0","1"
"2529","1","0","1"
"2530","1","0","1"
"2534","1","0","1"
"2537","1","0","1"
"2582","1","0","1"
"2538","1","0","1"
"2540","1","0","1"
"2543","1","0","1"
"1351","1","0","1"
"2556","1","0","1"
"1345","1","0","1"
"2570","1","0","1"
"2573","1","0","1"
"2581","1","0","1"
"2396","1","0","1"
"2395","1","0","1"
"2394","1","0","1"
"2265","1","0","1"
"2218","1","0","1"
"2219","1","0","1"
"2221","1","0","1"
"2222","1","0","1"
"1452","1","0","1"
"2228","1","0","1"
"1450","1","0","1"
"1449","1","0","1"
"1448","1","0","1"
"2235","1","0","1"
"2238","1","0","1"
"2239","1","0","1"
"1445","1","0","1"
"2243","1","0","1"
"1440","1","0","1"
"1438","1","0","1"
"1436","1","0","1"
"2259","1","0","1"
"2260","1","0","1"
"2261","1","0","1"
"2262","1","0","1"
"2216","1","0","1"
"2213","1","0","1"
"2212","1","0","1"
"2183","1","0","1"
"1459","1","0","1"
"2155","1","0","1"
"1458","1","0","1"
"2164","1","0","1"
"2167","1","0","1"
"2173","1","0","1"
"2175","1","0","1"
"2179","1","0","1"
"2180","1","0","1"
"1456","1","0","1"
"1454","1","0","1"
"2187","1","0","1"
"2189","1","0","1"
"2190","1","0","1"
"2191","1","0","1"
"1455","1","0","1"
"2199","1","0","1"
"2201","1","0","1"
"2203","1","0","1"
"2204","1","0","1"
"1433","1","0","1"
"2266","1","0","1"
"2392","1","0","1"
"2267","1","0","1"
"2334","1","0","1"
"2335","1","0","1"
"2336","1","0","1"
"2337","1","0","1"
"1405","1","0","1"
"2344","1","0","1"
"2351","1","0","1"
"2353","1","0","1"
"1404","1","0","1"
"2355","1","0","1"
"2361","1","0","1"
"1399","1","0","1"
"1398","1","0","1"
"2374","1","0","1"
"1397","1","0","1"
"2380","1","0","1"
"2382","1","0","1"
"1391","1","0","1"
"2388","1","0","1"
"2389","1","0","1"
"2391","1","0","1"
"1408","1","0","1"
"1409","1","0","1"
"1410","1","0","1"
"1422","1","0","1"
"2268","1","0","1"
"2270","1","0","1"
"1431","1","0","1"
"2280","1","0","1"
"2283","1","0","1"
"2288","1","0","1"
"1426","1","0","1"
"2291","1","0","1"
"2292","1","0","1"
"2300","1","0","1"
"2315","1","0","1"
"2301","1","0","1"
"2302","1","0","1"
"2304","1","0","1"
"2305","0","1","1"
"2308","1","0","1"
"2310","1","0","1"
"2311","1","0","1"
"2312","1","0","1"
"2313","1","0","1"
"3706","1","0","1"
"3708","0","1","1"
"6253","1","0","1"
"5418","1","0","1"
"5429","1","0","1"
"5431","1","0","1"
"5435","1","0","1"
"5436","1","0","1"
"558","1","0","1"
"5438","1","0","1"
"551","1","0","1"
"550","1","0","1"
"5460","1","0","1"
"5461","1","0","1"
"548","1","0","1"
"5473","1","0","1"
"5476","1","0","1"
"5477","1","0","1"
"5483","1","0","1"
"5486","1","0","1"
"540","1","0","1"
"5488","1","0","1"
"5490","1","0","1"
"5491","1","0","1"
"5494","1","0","1"
"5422","1","0","1"
"5416","1","0","1"
"5633","1","0","1"
"5414","0","1","1"
"5353","1","0","1"
"5355","1","0","1"
"5356","1","0","1"
"5357","1","0","1"
"5358","1","0","1"
"5362","0","1","1"
"5365","1","0","1"
"5367","1","0","1"
"5370","1","0","1"
"5371","1","0","1"
"5372","1","0","1"
"5373","1","0","1"
"5374","1","0","1"
"5376","1","0","1"
"5377","1","0","1"
"569","1","0","1"
"5385","1","0","1"
"5395","1","0","1"
"5397","1","0","1"
"5410","1","0","1"
"5413","1","0","1"
"5496","1","0","1"
"5497","1","0","1"
"5500","1","0","1"
"5505","1","0","1"
"5571","1","0","1"
"5572","1","0","1"
"5573","1","0","1"
"5576","1","0","1"
"5578","1","0","1"
"5587","1","0","1"
"5594","1","0","1"
"5595","1","0","1"
"523","1","0","1"
"5598","1","0","1"
"5599","1","0","1"
"5602","1","0","1"
"522","1","0","1"
"5607","1","0","1"
"5609","1","0","1"
"5611","1","0","1"
"520","1","0","1"
"5613","1","0","1"
"519","1","0","1"
"5625","1","0","1"
"5628","1","0","1"
"5567","1","0","1"
"5566","1","0","1"
"527","1","0","1"
"532","1","0","1"
"5507","1","0","1"
"5508","1","0","1"
"5510","1","0","1"
"5517","1","0","1"
"5518","1","0","1"
"5519","1","0","1"
"5522","1","0","1"
"5523","1","0","1"
"5525","1","0","1"
"5530","1","0","1"
"5561","1","0","1"
"5535","1","0","1"
"5537","1","0","1"
"5541","1","0","1"
"5542","1","0","1"
"529","1","0","1"
"5548","1","0","1"
"528","1","0","1"
"5554","1","0","1"
"5555","1","0","1"
"5348","1","0","1"
"5346","1","0","1"
"5345","1","0","1"
"610","1","0","1"
"5093","1","0","1"
"5097","1","0","1"
"5105","1","0","1"
"5109","1","0","1"
"621","1","0","1"
"5112","1","0","1"
"5116","1","0","1"
"5122","1","0","1"
"5124","1","0","1"
"5127","1","0","1"
"5128","1","0","1"
"5129","1","0","1"
"5135","1","0","1"
"5136","1","0","1"
"5138","1","0","1"
"5145","0","1","1"
"5158","1","0","1"
"5159","1","0","1"
"5161","1","0","1"
"612","1","0","1"
"5163","1","0","1"
"5091","1","0","1"
"5088","1","0","1"
"5087","1","0","1"
"5035","1","0","1"
"4996","1","0","1"
"655","1","0","1"
"5000","1","0","1"
"5001","1","0","1"
"654","1","0","1"
"5005","1","0","1"
"5018","1","0","1"
"5019","1","0","1"
"5031","1","0","1"
"5047","1","0","1"
"5086","1","0","1"
"5052","1","0","1"
"5057","1","0","1"
"5062","1","0","1"
"5063","1","0","1"
"5065","1","0","1"
"5071","1","0","1"
"5077","1","0","1"
"638","1","0","1"
"5084","1","0","1"
"5167","1","0","1"
"605","1","0","1"
"5337","1","0","1"
"602","1","0","1"
"5252","1","0","1"
"5265","1","0","1"
"5269","1","0","1"
"5277","1","0","1"
"5278","1","0","1"
"5280","1","0","1"
"5281","1","0","1"
"5287","1","0","1"
"5290","1","0","1"
"5291","1","0","1"
"5294","1","0","1"
"577","1","0","1"
"5299","1","0","1"
"5300","1","0","1"
"5314","1","0","1"
"5315","1","0","1"
"5322","1","0","1"
"573","1","0","1"
"5328","1","0","1"
"5330","1","0","1"
"571","1","0","1"
"5251","1","0","1"
"5249","1","0","1"
"5244","1","0","1"
"5216","1","0","1"
"5183","1","0","1"
"599","1","0","1"
"596","1","0","1"
"5192","1","0","1"
"594","1","0","1"
"5209","1","0","1"
"5213","1","0","1"
"5214","1","0","1"
"593","1","0","1"
"5218","1","0","1"
"5242","1","0","1"
"5219","1","0","1"
"5220","1","0","1"
"5221","1","0","1"
"5224","1","0","1"
"5225","1","0","1"
"5227","1","0","1"
"5228","1","0","1"
"5229","1","0","1"
